lambda, albedo, <cos>, # of angles
   0.23000   0.45948   0.54510   161
cos(theta),     S11,               S12,             S33,             S34
-0.1875  1.7536943799E-01 -1.4508893965E-02  2.8527581917E-02  6.5700158070E-03
-0.1750  1.7713218935E-01 -1.5166305466E-02  3.0865128312E-02  7.1110995964E-03
-0.1625  1.7895049539E-01 -1.5822467238E-02  3.3261519507E-02  7.6559638742E-03
-0.1500  1.8082769168E-01 -1.6476328295E-02  3.5718643367E-02  8.2048764754E-03
-0.1375  1.8276746902E-01 -1.7126937597E-02  3.8238416205E-02  8.7581995645E-03
-0.1250  1.8477378517E-01 -1.7773479072E-02  4.0822755323E-02  9.3163904458E-03
-0.1125  1.8685076880E-01 -1.8415301071E-02  4.3473552663E-02  9.8800038248E-03
-0.1000  1.8900261939E-01 -1.9051939286E-02  4.6192651350E-02  1.0449694895E-02
-0.0875  1.9123350742E-01 -1.9683132340E-02  4.8981826808E-02  1.1026222562E-02
-0.0750  1.9354747857E-01 -2.0308829602E-02  5.1842773926E-02  1.1610452087E-02
-0.0625  1.9594836598E-01 -2.0929191002E-02  5.4777101536E-02  1.2203356457E-02
-0.0500  1.9843971406E-01 -2.1544578948E-02  5.7786335150E-02  1.2806015826E-02
-0.0375  2.0102471701E-01 -2.2155542740E-02  6.0871928559E-02  1.3419614470E-02
-0.0250  2.0370617453E-01 -2.2762796092E-02  6.4035284565E-02  1.4045434815E-02
-0.0125  2.0648646702E-01 -2.3367188688E-02  6.7277784708E-02  1.4684848233E-02
-0.0000  2.0936755134E-01 -2.3969672857E-02  7.0600827496E-02  1.5339302491E-02
 0.0125  2.1235097798E-01 -2.4571266659E-02  7.4005874301E-02  1.6010305879E-02
 0.0250  2.1543792940E-01 -2.5173014797E-02  7.7494501728E-02  1.6699408277E-02
 0.0375  2.1862927888E-01 -2.5775948868E-02  8.1068459034E-02  1.7408179554E-02
 0.0500  2.2192566825E-01 -2.6381048492E-02  8.4729728912E-02  1.8138185894E-02
 0.0625  2.2532760245E-01 -2.6989204846E-02  8.8480589817E-02  1.8890964787E-02
 0.0750  2.2883555806E-01 -2.7601188071E-02  9.2323677908E-02  1.9667999538E-02
 0.0875  2.3245010272E-01 -2.8217619867E-02  9.6262046683E-02  2.0470694256E-02
 0.1000  2.3617202163E-01 -2.8838952466E-02  1.0029922241E-01  2.1300350347E-02
 0.1125  2.4000244750E-01 -2.9465454917E-02  1.0443925363E-01  2.2158145527E-02
 0.1250  2.4394298970E-01 -3.0097207400E-02  1.0868675314E-01  2.3045116408E-02
 0.1375  2.4799585871E-01 -3.0734103980E-02  1.1304693123E-01  2.3962145582E-02
 0.1500  2.5216398189E-01 -3.1375863935E-02  1.1752561920E-01  2.4909954092E-02
 0.1625  2.5645110708E-01 -3.2022051463E-02  1.2212928247E-01  2.5889099994E-02
 0.1750  2.6086189046E-01 -3.2672103273E-02  1.2686502334E-01  2.6899983566E-02
 0.1875  2.6540196633E-01 -3.3325363259E-02  1.3174057333E-01  2.7942859491E-02
 0.2000  2.7007799627E-01 -3.3981123149E-02  1.3676427603E-01  2.9017856136E-02
 0.2125  2.7489769657E-01 -3.4638667807E-02  1.4194506151E-01  3.0125001768E-02
 0.2250  2.7986984304E-01 -3.5297323595E-02  1.4729241367E-01  3.1264257309E-02
 0.2375  2.8500425350E-01 -3.5956508068E-02  1.5281633264E-01  3.2435554944E-02
 0.2500  2.9031174887E-01 -3.6615779139E-02  1.5852729430E-01  3.3638841661E-02
 0.2625  2.9580409487E-01 -3.7274881792E-02  1.6443620944E-01  3.4874126544E-02
 0.2750  3.0149392693E-01 -3.7933790451E-02  1.7055438521E-01  3.6141530421E-02
 0.2875  3.0739466184E-01 -3.8592745169E-02  1.7689349183E-01  3.7441336293E-02
 0.3000  3.1352040051E-01 -3.9252279971E-02  1.8346553711E-01  3.8774038825E-02
 0.3125  3.1988582647E-01 -3.9913241908E-02  1.9028285196E-01  4.0140391080E-02
 0.3250  3.2650610573E-01 -4.0576799657E-02  1.9735808925E-01  4.1541446657E-02
 0.3375  3.3339679369E-01 -4.1244440871E-02  2.0470423884E-01  4.2978595393E-02
 0.3500  3.4057375501E-01 -4.1917957862E-02  2.1233466080E-01  4.4453590912E-02
 0.3625  3.4805310275E-01 -4.2599421681E-02  2.2026313885E-01  4.5968568425E-02
 0.3750  3.5585116262E-01 -4.3291145097E-02  2.2850395572E-01  4.7526051461E-02
 0.3875  3.6398446821E-01 -4.3995635484E-02  2.3707199133E-01  4.9128946448E-02
 0.4000  3.7246979255E-01 -4.4715539106E-02  2.4598284483E-01  5.0780524502E-02
 0.4125  3.8132422066E-01 -4.5453578720E-02  2.5525298073E-01  5.2484390146E-02
 0.4250  3.9056526740E-01 -4.6212486857E-02  2.6489989914E-01  5.4244437227E-02
 0.4375  4.0021104352E-01 -4.6994937432E-02  2.7494232967E-01  5.6064792835E-02
 0.4500  4.1028047252E-01 -4.7803478619E-02  2.8540044845E-01  5.7949750630E-02
 0.4625  4.2079355935E-01 -4.8640469996E-02  2.9629611739E-01  5.9903695664E-02
 0.4750  4.3177171125E-01 -4.9508026992E-02  3.0765314468E-01  6.1931023469E-02
 0.4875  4.4323811007E-01 -5.0407975477E-02  3.1949756571E-01  6.4036056942E-02
 0.5000  4.5521813430E-01 -5.1341818971E-02  3.3185794388E-01  6.6222965366E-02
 0.5125  4.6773982830E-01 -5.2310720463E-02  3.4476569102E-01  6.8495690709E-02
 0.5250  4.8083441602E-01 -5.3315500103E-02  3.5825540824E-01  7.0857887251E-02
 0.5375  4.9453685596E-01 -5.4356649140E-02  3.7236524885E-01  7.3312881493E-02
 0.5500  5.0888643476E-01 -5.5434359497E-02  3.8713730717E-01  7.5863660256E-02
 0.5625  5.2392739797E-01 -5.6548567169E-02  4.0261803892E-01  7.8512895889E-02
 0.5750  5.3970961839E-01 -5.7699006436E-02  4.1885872248E-01  8.1263018493E-02
 0.5875  5.5628930580E-01 -5.8885270645E-02  4.3591597488E-01  8.4116346096E-02
 0.6000  5.7372976698E-01 -6.0106874146E-02  4.5385234227E-01  8.7075284644E-02
 0.6125  5.9210223186E-01 -6.1363308966E-02  4.7273699317E-01  9.0142610497E-02
 0.6250  6.1148677193E-01 -6.2654089146E-02  4.9264655412E-01  9.3321848666E-02
 0.6375  6.3197335075E-01 -6.3978775383E-02  5.1366614215E-01  9.6617760120E-02
 0.6500  6.5366306525E-01 -6.5336973011E-02  5.3589066907E-01  1.0003695087E-01
 0.6625  6.7666966199E-01 -6.6728297493E-02  5.5942651923E-01  1.0358861376E-01
 0.6750  7.0112144622E-01 -6.8152303745E-02  5.8439373819E-01  1.0728541047E-01
 0.6875  7.2716374687E-01 -6.9608378919E-02  6.1092891657E-01  1.1114449530E-01
 0.7000  7.5496216027E-01 -7.1095602978E-02  6.3918901554E-01  1.1518867289E-01
 0.7125  7.8470687411E-01 -7.2612587633E-02  6.6935646083E-01  1.1944766783E-01
 0.7250  8.1661847724E-01 -7.4157312125E-02  7.0164593834E-01  1.2395946280E-01
 0.7375  8.5095579756E-01 -7.5726984040E-02  7.3631346166E-01  1.2877163198E-01
 0.7500  8.8802649008E-01 -7.7317964762E-02  7.7366846165E-01  1.3394255343E-01
 0.7625  9.2820133438E-01 -7.8925812260E-02  8.1408988152E-01  1.3954232550E-01
 0.7750  9.7193351353E-01 -8.0545508217E-02  8.5804756665E-01  1.4565313118E-01
 0.7875  1.0197845625E+00 -8.2171951562E-02  9.0613063970E-01  1.5236868529E-01
 0.8000  1.0724592305E+00 -8.3800815185E-02  9.5908508463E-01  1.5979225346E-01
 0.8125  1.1308522550E+00 -8.5429875459E-02  1.0178634794E+00  1.6803253775E-01
 0.8250  1.1961110854E+00 -8.7060932739E-02  1.0836908012E+00  1.7719646923E-01
 0.8375  1.2697200585E+00 -8.8702441205E-02  1.1581516140E+00  1.8737761333E-01
 0.8500  1.3536136660E+00 -9.0372951261E-02  1.2433059768E+00  1.9863845775E-01
 0.8625  1.4503297968E+00 -9.2105423989E-02  1.3418445138E+00  2.1098428166E-01
 0.8750  1.5632190325E+00 -9.3952378087E-02  1.4572981129E+00  2.2432555050E-01
 0.8875  1.6967349367E+00 -9.5991617153E-02  1.5943264045E+00  2.3842476015E-01
 0.9000  1.8568465935E+00 -9.8331813700E-02  1.7591254042E+00  2.5282219153E-01
 0.9125  2.0516474196E+00 -1.0111603579E-01  1.9600277578E+00  2.6673263519E-01
 0.9250  2.2923068327E+00 -1.0451757937E-01  2.2084430596E+00  2.7890001289E-01
 0.9375  2.5946890038E+00 -1.0870833644E-01  2.5204677942E+00  2.8738175577E-01
 0.9500  2.9824400128E+00 -1.1372114231E-01  2.9199805814E+00  2.8918046279E-01
 0.9625  3.4937234270E+00 -1.1888101207E-01  3.4454187469E+00  2.7943058526E-01
 0.9750  4.1979696727E+00 -1.2047662532E-01  4.1665074473E+00  2.4904046875E-01
 0.9875  5.2420597016E+00 -1.0242396152E-01  5.2294831471E+00  1.7666917706E-01
 1.0000  6.9865110793E+00  0.0000000000E+00  6.9865110793E+00 -3.6315691814E-18
